Country Name,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Colombia,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.25119669,37.00122769,33.22753559,33.20478787,33.97223636,33.69990182,33.77539831,25.80034772,25.93868376,29.13546988,28.02566208,27.22950143,28.78665152,30.68581769,29.16461133,28.72562126,28.98021856,29.66092561,28.95924085,29.55461041,27.93153502,26.78103662,26.64429131,24.47048951,24.44180909,23.56475752,,,,
Colombia,"Electricity production from renewable sources, excluding hydroelectric (% of total)",,,,,,,,,,,,0,0,0,0,1.461603898,1.473807092,1.258438749,1.186430916,1.136543015,1.110241612,1.020359051,1.041384907,1.021611002,1.008144224,0.995265963,0.903839619,0.850874686,0.830001212,0.783528739,0.753637539,0.727223574,1.032054395,1.00884359,1.072230674,1.116677592,1.143858678,1.082838247,1.184934405,1.067208444,1.150144928,1.141752221,1.09009369,1.06357835,1.04386653,1.096608856,1.102948015,1.052078806,1.056526869,1.048137325,4.133010232,3.343988198,3.221149219,3.032048144,3.132176121,3.277453381,,,,
Colombia,"Electricity production from renewable sources, excluding hydroelectric (kWh)",,,,,,,,,,,,0,0,0,0,189000000,202000000,192000000,206000000,216000000,227000000,212000000,231000000,234000000,255000000,267000000,266000000,268000000,274000000,274000000,274000000,269000000,340000000,389000000,444000000,477000000,496000000,483000000,532000000,457000000,496000000,496000000,491000000,495000000,519000000,552000000,593000000,581000000,591000000,599000000,2456000000,2040000000,2008000000,2106000000,2196000000,2262000000,,,,
Colombia,Renewable electricity output (% of total electricity output),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.38419011,75.68261692,68.66500729,73.25397443,78.49259823,76.4046259,82.99202066,71.64443448,69.74630822,79.86081921,75.52463768,74.33819806,76.50415168,78.788595,81.65087793,80.16965652,80.60076258,81.53339128,84.01086918,72.87791562,72.12069198,83.46528973,79.5501941,73.99867546,74.03831068,68.23681122,,,,
Colombia,Electricity production from oil sources (% of total),,,,,,,,,,,,12.6061908,8.34045787,10.57882515,11.71512527,1.894671719,1.962644097,1.926984335,1.641421413,1.852144173,1.834099579,2.204360591,1.36597241,1.043440297,1.039772278,0.957990085,1.053346925,0.942946947,1.020840906,0.780669145,1.042440245,1.097593944,2.164278776,1.343395835,1.009442392,0.594624965,0.601909506,0.627732317,0.400917656,0.275559292,0.234202899,0.2324939,0.208694108,0.25353989,0.229288602,0.226473568,0.219473635,0.273431841,0.269941721,0.56343943,0.844776521,0.237685436,0.550226186,0.453511475,0.514897805,0.567976006,,,,
Colombia,Electricity production from nuclear sources (% of total),,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Colombia,Electricity production from natural gas sources (% of total),,,,,,,,,,,,9.217849819,9.746366486,8.695278232,7.663161151,17.43871317,18.21829856,18.09661139,18.3032886,18.95290713,19.28005478,19.6996679,21.02605716,24.36585898,20.75591049,17.97070116,15.64729867,15.05857701,14.41294075,12.11038033,12.37450835,12.93863206,14.99817873,14.12121684,11.94667826,12.99747167,12.08661962,20.86089003,23.88578301,15.2982112,19.1373913,19.99217347,18.16304782,14.66663802,14.10527163,14.69892922,13.7208221,11.8951905,10.30605313,19.14644176,20.14337641,12.52684206,14.42779685,16.5553284,15.26864543,19.34306041,,,,
Colombia,Electric power transmission and distribution losses (% of output),,,,,,,,,,,,10.87784396,14.3630664,14.3115163,14.20507269,15.44350785,15.71574493,15.40276594,15.79220181,15.91686398,16.1547491,16.06102902,16.46830764,16.75180092,16.46635566,15.68568979,15.92592593,22.47198146,22.93408458,21.51558479,21.19261765,21.06515274,19.69099077,21.35428823,22.06766645,22.38271374,22.46898206,22.82927923,23.6318685,24.62986315,22.38608696,19.36835321,19.39745127,19.49034185,19.51768941,19.50652601,19.44573607,20.18687527,19.30351461,14.7106686,15.37594238,12.17932956,12.38089127,10.32422471,10.67878079,,,,,
Colombia,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,65.06200566,69.32649378,68.2807259,68.42715744,68.83458356,67.10199912,68.51281379,69.5156367,69.77111287,69.86696664,68.78278866,68.15435939,66.63173979,67.41124377,68.37514444,72.10329596,73.44509001,73.84284503,76.23391478,75.63055258,74.95539335,67.63295289,72.24513084,77.42036755,75.28794831,81.84816199,70.56159623,68.56137381,78.79361076,74.37449275,73.19644584,75.41405799,77.72501665,80.6070114,79.07304766,79.49781456,80.48131247,82.95434231,71.8297783,67.98768174,80.12130153,76.32904488,70.96662731,70.90613456,64.95935784,,,,
Colombia,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,34.93799434,30.67350622,31.7192741,31.57284256,29.70381254,31.42419378,30.22874746,29.29793238,29.09234412,29.02279174,30.19685229,30.8042557,32.3466492,31.580612,30.62958959,26.99286442,25.7040353,25.32715376,22.98255648,23.61580989,24.31738308,31.33499271,26.74602557,21.50740177,23.5953741,17.00797934,28.35556552,30.25369178,20.13918079,24.47536232,25.66180194,23.49584832,21.211405,18.34912207,19.83034348,19.39923742,18.46660872,15.98913082,27.12208438,27.87930802,16.53471027,20.4498059,26.00132454,25.96168932,31.76318878,,,,
Colombia,Electricity production from coal sources (% of total),,,,,,,,,,,,13.11395372,12.58668187,12.44517072,12.19455614,10.37042765,11.24325113,10.20515173,9.353222369,8.287292818,7.908637386,8.292823796,8.412226129,6.937349924,9.784929232,11.70089835,10.29221882,9.70251135,9.893372107,10.09150701,10.19886129,10.28115707,14.17253521,11.2814129,8.551281122,10.00327746,4.31945021,6.866943168,5.966991113,4.565410303,5.103768116,5.43713457,5.12410639,6.29122709,4.014561838,4.9049407,5.458941691,6.297986383,5.413135972,7.412203188,6.891155089,3.770182772,5.471782861,8.992484667,10.17814608,11.85215237,,,,
Colombia,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.9,90.91477203,91.23438263,91.55488586,91.87721252,91.2,92.53090668,92.8640976,93.20175171,93.53990936,95.2,94.19802856,94.50813293,94.79903412,95.06580353,96.8,95.53188324,95.75525665,96.806763,96.057229,96.788995,96.6936,97.032176,97.779418,97.790938,98.186898,98.4,99.59523773,,
Colombia,"Access to electricity, urban (% of urban population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.9,98.54594421,98.65782928,98.76593781,98.86647034,99.2,99.02970123,99.08482361,99.1187973,99.13562012,99.4,99.14004517,99.1387558,99.14254761,99.15685272,99.3,99.2252121,99.27920532,99.713281,99.607048,99.771476,99.788503,99.726102,99.820229,99.838367,99.809718,99.8,100,,
Colombia,"Access to electricity, rural (% of rural population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.68682152,73.15187268,73.56590194,74.00781211,74.4898747,70.85432403,75.6333851,76.32995389,77.12397984,77.9957983,83.27282605,79.85111508,80.7654557,81.62060897,82.37650338,88.87290663,83.56024658,84.07928904,86.96315821,83.76883412,86.23689188,85.50323665,87.07796783,90.07377044,89.892149,91.79024765,92.76199469,97.93002821,,
Colombia,Energy intensity level of primary energy (MJ/$2011 PPP GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.927998139,3.882419891,3.780804062,3.863536465,3.779381382,3.655298196,3.669007668,3.441880814,3.584028446,3.345834083,3.219565946,3.153419556,3.016148148,2.963413884,2.842356476,2.827878244,2.785625649,2.589646033,2.618370278,2.670256737,2.610023951,2.452509973,2.379313833,2.420419477,2.341951577,2.258013702,,,,
Colombia,Access to clean fuels and technologies for cooking (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.58,80.86,81.88,82.99,83.86,84.83,85.69,86.3,87.24,87.89,88.49,89.05,89.62,90.12,90.87,91.29,91.79,,,
Colombia,Multilateral debt service (% of public and publicly guaranteed debt service),,,,,,,,,,,36.38863547,41.72531937,43.20593112,40.83277268,33.90384987,43.78249321,41.65834878,41.76807769,40.90176528,27.32621624,36.66898629,32.32526377,30.52139739,34.08113107,32.49683457,31.31625152,35.23481451,34.26091551,32.88709961,30.51737244,32.87667019,35.74121354,37.17887853,49.37260925,52.41686482,32.91143484,34.3527644,42.29702931,25.29635337,21.31436254,26.30126315,20.39209041,26.92607034,29.07938602,38.78988937,38.95712284,28.22696523,39.6111778,32.29859949,37.04265254,35.7318884,36.11569064,30.39886538,36.27735389,34.82049608,36.33221991,31.27986026,16.88766539,17.65768795,
Colombia,"Multilateral debt service (TDS, current US$)",,,,,,,,,,,52283586,62596337.3,72951016.2,90548993.2,105480176.4,110616289.9,119258962.5,139025953.8,166094066.1,179104408.8,201808447.6,225288468.3,274724000,319555000,362386215,445637924.3,646023146.8,813505923.5,920741609.5,895501854.5,1024443745,1112861584,1284843378,1388389266,1738944000,1048679000,991642000,1161776000,738032000,1022616000,925070000,904149000,1318622000,1615591000,1448910000,2610030000,1556885000,1903951000,1392294000,1401983250,1586368340,1600724160,1534974130,1552515028,1816226231,1760534969,1825253581,1693814937,1824836034,
Colombia,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",,,,,,,,,,,14.10020454,15.04884087,13.74644007,13.96445933,15.97186524,11.5874221,10.04542963,9.504557452,9.905715156,13.51130481,9.390958889,13.89966435,18.09559841,22.85230968,20.92986337,30.82808658,27.72119187,33.78066637,39.95012137,38.56486075,34.52271642,32.80857285,35.64598099,26.75709625,29.34976954,24.61059349,20.83228933,18.15301537,20.33198597,32.27896542,20.89247142,27.77641299,32.75787663,34.18786102,18.39242046,25.97929764,18.08755635,13.18497768,9.577329305,9.423104166,9.335358778,6.646657767,7.022631187,6.033583901,7.664648634,9.598827047,12.46034652,18.6716137,17.18948803,
Colombia,Public and publicly guaranteed debt service (% of GNI),,,,,,,,,,,2.045174395,1.962321177,1.992566523,2.194647585,2.553391223,1.977447961,1.910442177,1.737828712,1.771507735,2.370524793,1.659911915,1.941120617,2.368713957,2.49935616,3.040349328,4.283713654,5.523446675,6.905803117,7.472345361,7.879473134,6.842517275,6.612665221,6.153368697,4.360376112,4.135895676,3.504929646,3.035460039,2.632610889,3.015603626,5.655574395,3.598906192,4.628788,5.137008763,6.077954262,3.305050931,4.734071317,3.514396427,2.40987688,1.847370942,1.679477639,1.610810992,1.384499037,1.416591912,1.161484491,1.410528731,1.674782365,2.085781271,3.277315591,3.236863955,
Colombia,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",,,,,,,,,,,143681084.3,150020031.6,168844911.6,221755681.2,311115630.8,252649590.7,286278659.6,332852172,406080434.3,655430694.3,550351858.6,696942397.4,900102955.6,937630266.3,1115143120,1423024477,1833479630,2374443039,2799704506,2934400254,3116020384,3113664797,3455842211,2812063788,3317527681,3186366699,2886643964,2746708266,2917543052,4797778953,3517207499,4433822046,4897194367,5555794743,3735277474,6699750417,5515594706,4806600323,4310694649,3784780932,4439643162,4432212514,5049445468,4279570755,5215968855,4845657584,5835235727,10029893997,10334512870,
Colombia,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",,,,,,,,,,,21.22974331,18.2293017,18.45330479,16.91173056,15.97186524,11.5874221,10.04542963,9.504557452,9.905715156,13.51130481,9.390958889,13.89966435,18.09559841,22.85230968,20.92986337,30.82808658,27.72119187,33.78066637,39.95012137,38.56486075,34.52271642,32.80857285,35.64598099,26.75709625,29.27389207,24.61059349,20.83228933,18.15301537,20.33198597,32.31969578,20.93132795,27.7967365,32.77772493,34.2033035,18.41093261,25.99848706,18.11050099,13.2019183,9.580535899,9.429732247,9.34300961,6.648525247,7.023350542,6.035635371,7.665472464,9.599852518,12.45488282,18.7078473,17.22628251,
Colombia,"IMF repurchases and charges (TDS, current US$)",,,,,,,,,,,72650000,31705620.3,57813525,46802681.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6053950.3,6541422.5,3244149.4,2967255.8,2509523.7,3759593.3,4948720.6,6996708.2,6175724.8,1443267.3,2662162.8,3638528.1,1245297.7,338352.6,1464204.2,560635.3,517676.1,867396.4,547761.7,988389,
Colombia,Total debt service (% of GNI),,,,,,,,,,,4.132608705,3.632761055,3.972961483,3.627715063,3.521841967,2.580114653,2.604472207,2.066753136,2.16412871,2.605613129,2.933306017,3.188888065,3.98715002,4.325298678,4.49080516,5.983524007,6.789461229,8.194065132,8.902649834,10.56602309,8.543912558,8.023540242,7.143946039,5.771835988,6.948978163,4.806158276,5.706727243,4.351127371,4.698134712,7.82693048,5.265935819,6.616182822,7.185088906,9.440404227,6.819739002,7.253449068,6.604691404,4.310182806,3.415267967,3.917765242,3.548355674,3.202805231,4.314491194,2.73057272,4.055592456,4.916504194,5.655408776,7.261634316,7.66272547,
Colombia,"Total debt service (% of exports of goods, services and primary income)",,,,,,,,,,,28.4917649,27.85927384,27.40891022,23.08301333,22.02967755,15.11892001,13.69475746,11.30351558,12.1011284,14.85124025,16.59519157,22.83447683,30.45950962,39.54741083,30.91484835,43.06090721,34.07509269,40.08237359,47.59709626,51.71376336,43.10680683,39.80859392,41.38431764,35.41840591,49.1849052,33.74744132,39.16513199,30.00294589,31.67604928,44.67189372,30.56995868,39.70236409,45.81815348,53.10129261,37.95145968,39.80495849,33.99238828,23.58197823,17.70578136,21.98154302,20.56428312,15.37592277,21.38947248,14.18452391,22.03761646,28.17839167,33.76527814,41.44920543,40.77639726,
Colombia,"Debt service on external debt, total (TDS, current US$)",,,,,,,,,,,290331084.3,277725651.9,336658436.6,366558362.5,429115630.8,329649590.7,390278659.6,395852172,496080434.3,720430694.3,972551858.6,1144942397,1515102956,1622630266,1647143120,1987691477,2253726630,2817390039,3335604506,3934900254,3890820384,3777994797,4012168211,3722332788,5573986681,4369326699,5426949964,4539705266,4545362052,6639799903,5146393922,6337507195,6849662623,8629375267,7707481068,10265223138,10365592415,8596840047,7969258916,8828866095,9779814690,10253176811,15379014820,10060985959,14997102490,14224950260,15821718123,22223499819,24465203389,
Colombia,Net ODA received (% of central government expense),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.879049682,1.584511916,1.103527828,,,3.072399488,,,,,1.64100094,1.835654236,0.925595842,1.254250668,0.82307799,0.674190481,1.064928172,1.722840151,1.379425643,1.072823583,,
Colombia,Net ODA received per capita (current US$),-0.711806978,2.746289175,2.725690254,4.239369769,3.004095969,1.972737873,4.814898956,5.488592066,9.405846384,5.768664382,7.443646004,5.89756944,5.31078979,6.394488102,4.521975296,3.428558559,3.051839042,1.919764494,2.746207275,2.041956913,3.33897065,3.681543806,3.414013876,2.975184047,2.986576973,2.039317221,2.058060194,2.482736805,1.964017626,2.075945531,2.674716393,3.358873987,6.764166846,2.411995574,2.113315372,4.671149997,5.072231013,5.147148485,4.35717479,7.74574609,4.709819599,9.53597761,10.82461414,19.3615017,12.34458018,14.65541314,22.9115613,16.6182277,22.06350811,23.57516708,14.90026027,22.28692363,16.58642102,18.44172906,26.06324497,28.53200693,22.97006489,17.27671949,,
Colombia,"Child employment in agriculture, male (% of male economically active children ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.12,,55.11,,,48.04,,48.44,53.43,,,,
Colombia,"Child employment in agriculture, female (% of female economically active children ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.71,,22.91,,,20.18,,21.39,25.17,,,,
Colombia,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,,
Colombia,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.44,,,,,14.18,,
Colombia,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48,,
Colombia,"Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69,,,,,4.37,,
Colombia,Average transaction cost of sending remittances from a specific country (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,Average transaction cost of sending remittances to a specific country (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.691249482,6.651024705,5.58,4.56208682,6.180347158,7.113748114,5.355428571,,
Colombia,Urban poverty headcount ratio at national poverty lines (% of urban population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4,36,33.3,30.3,28.4,26.9,24.6,24.1,,,,
Colombia,Urban poverty gap at national poverty lines (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,11.6,10.9,10.1,9.1,8.7,,,,
Colombia,Poverty gap at $5.50 a day (2011 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,27.3,,,30.5,27.3,31,24.9,22.7,22.2,19.8,,,19,17.7,16,14.2,13.7,12.7,11.7,11,10.9,10.2,,
Colombia,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,55.2,,,58.3,53.7,60.5,53.2,50.9,50.8,46.7,,,42.3,41.1,38.3,35.2,34,32,29.8,28.7,28.5,27.6,,
Colombia,Rural poverty headcount ratio at national poverty lines (% of rural population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.6,53.7,49.7,46.1,46.8,42.8,41.4,40.3,,,,
Colombia,Rural poverty gap at national poverty lines (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,19.2,19.5,17.3,16.6,15.7,,,,
Colombia,Poverty headcount ratio at national poverty lines (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,40.3,37.2,34.1,32.7,30.6,28.5,27.8,28,26.9,27,
Colombia,Poverty gap at national poverty lines (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,13.4,12.9,11.8,10.8,10.3,,,,
Colombia,Poverty gap at $3.20 a day (2011 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,15.2,,,17.9,16,17.4,12.2,10.5,9.7,8.6,,,9.1,8,6.9,5.9,5.7,5.3,4.8,4.3,4.3,3.8,,
Colombia,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6,,,,32.1,,,36,30.7,36.6,30.3,27.2,26.5,23.4,,,22.4,20.5,18.3,16.3,15.4,14.2,13.1,11.9,11.8,10.8,,
Colombia,GINI index (World Bank estimate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5,,,,56.9,,,58.7,58.7,57.2,55.8,53.4,54.8,53.7,,,55.5,54.4,54.7,53.5,52.7,52.8,52.7,51.1,50.8,49.7,,
Colombia,Poverty gap at $1.90 a day (2011 PPP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,9.1,,,11,11,10.2,5.4,4.5,3.6,3.3,,,4.3,3.4,2.9,2.3,2.3,2.2,2,1.8,1.8,1.6,,
Colombia,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,16.5,,,20.1,16.4,19.7,14.3,12,10.9,9.7,,,10.4,8.9,7.7,6.3,6.2,5.7,5,4.5,4.5,3.9,,
Colombia,Income share held by lowest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,2.4,,,2,1.9,2.4,3.1,3.5,3.5,3.6,,,3,3.3,3.3,3.5,3.5,3.5,3.5,3.8,3.9,4.1,,
Colombia,Income share held by lowest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,0.5,,,0.3,0.1,0.5,1,1.2,1.2,1.2,,,0.9,1.1,1.1,1.2,1.2,1.2,1.2,1.3,1.3,1.4,,
Colombia,Income share held by highest 10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,,,,45.6,,,46.9,47,45.8,44.8,42.4,44.2,42.8,,,43.9,43,43.5,42.4,41.4,41.5,41.6,40,40,39,,
Colombia,Income share held by highest 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.7,,,,60.8,,,62.4,62.2,61.2,60.4,58.4,59.9,58.8,,,59.9,58.9,59.3,58.2,57.3,57.5,57.4,55.9,55.7,54.8,,
Colombia,Income share held by fourth 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,,,,18.5,,,18.2,18.1,18.4,18.4,18.9,18.4,18.8,,,19,19.2,19,19.3,19.7,19.6,19.5,20,19.9,20.1,,
Colombia,Income share held by third 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,,,,11.3,,,10.9,11,11.1,11.1,11.7,11.1,11.5,,,11.3,11.6,11.4,11.7,12,12,12,12.5,12.6,12.8,,
Colombia,Income share held by second 20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,7,,,6.5,6.7,6.9,6.9,7.5,7.1,7.4,,,6.8,7.1,7.1,7.3,7.5,7.5,7.5,7.9,8,8.3,,
Colombia,"Domestic private health expenditure per capita, PPP (current international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.18819254,83.42238912,75.48828463,71.94704012,97.49622292,121.5681475,139.3726646,164.3895328,192.5145095,188.7550342,196.8805204,200.4239634,210.0090481,251.5118828,265.9858634,286.3222451,301.6875508,,,
Colombia,Domestic private health expenditure per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.34942379,29.60954541,25.67853651,22.30775367,34.55356,49.90484123,57.71179014,79.12668981,103.2414721,94.71433925,115.2277012,126.0048768,137.3254981,158.7254099,157.1374653,125.1766247,123.7450748,,,
Colombia,Domestic private health expenditure (% of current health expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.67834045,22.22187418,20.31085827,17.47965362,24.36324806,26.66167186,26.92860944,29.35181406,31.48946544,28.76483077,29.46726008,30.07759236,30.63717377,34.01597516,34.19932623,34.38523369,35.68897829,,,
Colombia,"Out-of-pocket expenditure per capita, PPP (current international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.53749694,50.64580094,43.3144299,34.95802898,60.24459282,81.58072421,101.1626003,120.6085999,143.4961412,134.3151458,139.4282561,141.3527406,147.5805832,154.6948279,158.3143301,163.0693373,167.2630127,,,
Colombia,Out-of-pocket expenditure per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.84410277,17.97597933,14.73408986,10.83901573,21.35123895,33.48963666,41.8896688,58.05332682,76.95395478,67.39725029,81.60277815,88.86729095,96.50335205,97.62560599,93.52795006,71.29194319,68.60731893,,,
Colombia,Out-of-pocket expenditure (% of current health expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.18017477,13.49091806,11.65416927,8.49311155,15.05446996,17.89184539,19.54592862,21.53471172,23.47156478,20.46860607,20.86833516,21.21278333,21.52979604,20.92185612,20.35538037,19.58344965,20.15695634,,,
Colombia,"Domestic general government health expenditure per capita, PPP (current international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.3365417,291.7949599,292.7985865,332.1030276,297.2273131,329.6755996,374.1763296,392.7479851,418.4307352,467.0834483,470.7795907,464.7403581,473.5243045,485.1297401,498.1538705,528.2882378,526.243197,,,
Colombia,Domestic general government health expenditure per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.9803858,103.5683131,99.60008007,102.9711927,105.3400992,135.3348619,154.9398936,189.0439583,224.3955803,234.3752068,275.5318296,292.1783932,309.6388541,306.1581664,294.2962288,230.961232,215.8524725,,,
Colombia,Domestic general government health expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.22384196,15.69655576,15.15111581,16.47512822,14.54886824,15.54283795,14.77319156,14.43040378,15.50274632,15.42043041,14.99614854,14.07592183,13.89139641,13.15078879,12.63141252,12.82636589,13.36699319,,,
Colombia,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28735332,4.32244828,4.22672164,4.5862151,3.84396059,3.99686466,4.17731473,4.04439623,4.12968579,4.55236968,4.40804736,4.04245866,3.92694315,3.81240136,3.71896848,3.82099846,3.74948167,,,
Colombia,Domestic general government health expenditure (% of current health expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.2802041,77.72770539,78.78031171,80.68498549,74.27387999,72.30267826,72.29572796,70.12530318,68.44242656,71.17996298,70.46194623,69.74351172,69.08010172,65.61185501,64.05049694,63.44360183,62.25342074,,,
Colombia,"External health expenditure per capita, PPP (current international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14951913,0.18928164,3.3778001,7.55442796,5.4539061,4.72221093,4.01454679,2.92848859,0.41638619,0.3622638,0.47299608,1.19208444,1.93799555,2.75179924,13.61203122,18.0790596,17.39339787,,,
Colombia,External health expenditure per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05612485,0.06718272,1.14901224,2.34231065,1.93291459,1.93851096,1.66235382,1.40958858,0.22329913,0.18177834,0.27682907,0.74945356,1.26726066,1.73661959,8.04163069,7.90394633,7.13435909,,,
Colombia,External health expenditure (% of current health expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04145545,0.05042043,0.90883002,1.8353609,1.36287195,1.03564989,0.77566259,0.52288276,0.068108,0.05520625,0.07079369,0.17889592,0.28272452,0.37216983,1.75017683,2.17116448,2.05760098,,,
Colombia,"Current health expenditure per capita, PPP (current international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.6742533,375.4066306,371.6646713,411.6044957,400.1774422,455.965958,517.563541,560.0660065,611.3616309,656.2007463,668.1331072,666.356406,685.4713482,739.3934221,777.7517651,832.6895424,829.8029221,,,
Colombia,Current health expenditure per capita (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.3859344,133.2450412,126.4276288,127.621257,141.8265738,187.1782141,214.3140375,269.5802367,327.8603515,329.2713244,391.0363598,418.9327236,448.2316128,466.6201959,459.4753247,364.041803,340.3654688,,,
Colombia,Current health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4769317,5.56101361,5.36520046,5.6840998,5.17538681,5.52796211,5.77809346,5.76738502,6.03380973,6.39557747,6.25592621,5.79617882,5.68462271,5.81053737,5.80630699,6.0226695,5.91234407,,,
